Name,iota,anchor-protocol,compound,bitcoin-sv,drep,moonbeam,usd-coin,chainlink,basic-attention-token,bittorrent,enjin-coin,bitlux-otc,sumcoin,binance-coin,shiba-inu,huobi-btc,bancor-network-token,kava,unus-sed-leo,the-graph,elrond,helium,compound-dai,fei-usd,compound-ether,gnosis,theta-fuel,lido-staked-ether,hedera-hashgraph,keep-network,monero,wojak-finance,golem,bitcoin-defi,gatetoken,ecash,thorecoin,ravencoin,voyager-token,celo,zilliqa,cryncoin,solana,holo,yaapoo,open-governance-token,the-transfer-token,convex-finance,bitgert,magic-internet-money,bitkub-coin,waves,uniswap,siacoin,pocket-network,youcash,bitdao,bitcoin-nft,frax,the-sandbox,osmosis,loopring,ontology,aave,zcash,amp,woo-network,ethereum-classic,internet-computer,dogecoin,klaytn,mina-protocol,kusama,neo,apenft,huobi-token,cosmos,nem,ftx-token,bora,decentraland,bittorrent-[old],swissborg,mixin,cronos,stellar,axie-infinity,algorand,renbtc,marinade-staked-sol,arweave,eos,pancakeswap,ecomi,curve-dao-token,defichain,egw-academy,hex,tether,wrapped-bitcoin,livepeer,near-protocol,decred,perspective-coin,bifrost,thorchain,polygon,ethereum,litecoin,qtum,bitcoin-cash,bitcoin,cardano,icon,pax-gold,stacks,kadena,dash,the-bee-token,wemix-token,toncoin,tezos,iotex,liquity-usd,nexo,tron,fantom,audius,uma,chiliz,filecoin,gala,bitcoin-gold,render-token,unfoldu-group-coin-(new),maker,nexus-mutual,juno,okb,avalanche,compound-usd-coin 
solana,1.4340144117023172,1.7556748308763588,1.5199133525909545,1.429094124850038,1.6104880594603515,1.5025755765522864,1.5104261714670155,1.447427023579081,1.5363630531236023,1.534516690023515,1.4901296920992593,1.6579212176693614,1.557738126271351,1.5034646982639541,1.4047203502385879,4.430575264179517,1.5025886772838997,1.5402823978436608,1.5541533150961895,1.3988292588785296,1.4486244388276577,1.5490492012224495,1.6556149038149512,1.5593226953943549,1.6135008783187796,1.5099535973611407,1.4486495374938948,1.8513075243955097,1.534050602154496,1.318104363852261,1.4380263166339349,1.4985581811778692,1.5055331086590986,1.567891623013726,1.480750107854702,1.415924307533718,3.5692206622293714,1.423507804804384,1.6254602192299008,1.4890028794219683,1.3064516333645348,1.698967023391718,0.0,1.5293103412383668,2.094158829962033,1.5290306717232354,1.5312724415338173,1.8281232863210695,1.4902294014419166,1.4758312770898225,1.5526447616287558,1.460736099142558,1.5483043670091918,1.4656229943555938,1.6395273587734656,1.4661139963324177,1.6108502718894397,1.505844716157291,1.4688345705652088,1.5516006479188944,1.5666939769905546,1.5005107342674218,1.5169685221593534,1.5419193290136328,1.4806982522784267,1.5878965952984272,1.5376108351707072,1.4378984748496715,1.4434863909166413,1.5040679521992975,1.5129846863412943,1.5884981854254199,1.5135634402496005,1.395050662750372,1.4496414009578371,1.5124575835708314,1.5330450662675077,1.449181256469519,1.5364325307408533,1.5793481205473816,1.5443898440244492,1.5637194206337783,1.5127983099927078,1.5589790443034246,1.5031645887826885,1.4619646918991556,1.5993658946803997,1.4247883411112496,4.2658575543079875,1.4737103469036725,1.551132639592026,1.4137067131445742,1.4718719299667238,1.6501241313798742,1.5494527212337024,1.459286005096838,1.5274027447359932,1.5443009358983,1.5185513967267776,4.449453666003369,1.381738968762913,1.6117365286855512,1.414815253986058,1.4565784576800125,1.4752078596130067,1.4651576454977524,1.5259144464207115,1.651693247250918,1.4179416821072548,1.398930946268373,1.4416261210665275,4.285666247678291,1.4163405242239593,1.5561005344232985,1.5437610801433435,1.3525350264488947,1.4965024270949694,1.476505931399128,1.4805928293320756,1.5380323171507717,1.4412255069657962,1.442824476500646,1.5852187655602632,1.5921805490847865,1.6150689612832165,1.5155440641404843,1.3322903868411926,1.5688839008114608,1.5100043258445348,1.5299768888368233,1.5910550512952477,1.6350749995625067,1.461499082272543,1.5775127304784764,1.4997073417838813,1.6642121538540369,1.4468283146396306,1.3596656453570948,1.4205267698685848,1.5578508658272157,1.6207087179721327
holo,1.3397493928031792,1.7029127363438445,1.4557027627113464,1.4280049405739843,1.4185526150040717,1.4027594193501685,1.434491580368991,1.3529536765908494,1.4130373165453176,1.2921413286437802,1.4567496775035456,1.5778898617892623,1.5314006394840491,1.4628624700673292,1.4051811390309028,4.3637269586456275,1.376505953551078,1.3597651910819895,1.4556425751687776,1.1428712108088372,1.405715169120636,1.4213414751558244,1.5248588100525946,1.4810250718052502,1.492775291098106,1.4513434339561402,1.4013013368751186,1.8328365774549997,1.239757182510988,1.3712629182959006,1.3931949960206194,1.3830459903649226,1.3369004729360017,1.3409535759015292,1.3547300691700812,1.3881577383795796,3.544616427165902,1.4220857531907947,1.5378171410431232,1.3406404436612165,1.3062995037436214,1.5269176747503004,1.5293103412383668,0.0,2.069554594898564,1.397704286623762,1.4508538268400357,1.697750713041073,1.447246335770529,1.295419121694763,1.4351814027423748,1.3277873959633164,1.4583873628559616,1.3094284384555888,1.4726338361864206,1.397474031927409,1.441920562993155,1.4507121881236822,1.3864972084274219,1.4163331389921667,1.3664906787543303,1.2878616679359691,1.3345306879549388,1.4168220150694324,1.4059444490144422,1.3958451815556516,1.3500295615878204,1.4011399183169215,1.280753012185668,1.4415990618727572,1.31892525025844,1.4806976038771102,1.4040753234535615,1.3768598749059742,1.3786603341706765,1.3734925473661037,1.2768255438446576,1.398379181847698,1.4997595824688479,1.433682315563965,1.1775993905431745,1.2997656774100304,1.3852304456289517,1.4988666202637628,1.4150026142549936,1.3761253054862526,1.512037484882754,1.4118990342058797,4.184089933998997,1.4780860133471059,1.2472247811771295,1.343859983564675,1.396147806917168,1.523137551967158,1.4203295836729561,1.4000205473674754,1.3972161074192317,1.4481258184603287,1.42320284588076,4.402531922440309,1.2756560538121364,1.1923675213703453,1.3745386215351667,1.3197076865878807,1.4099632584452952,1.4535056254004708,1.2716583731951563,1.581097470228576,1.3998487828342365,1.3286074931923106,1.4576424731679942,4.228237829920269,1.3511035145341992,1.2225075505866585,1.516827446128341,1.157032208635603,1.3826356242574571,1.427167558953014,1.3178921570285753,1.3861284085999754,1.4175843579125498,1.352094284535334,1.4269352719179127,1.3972046472010364,1.49604154544023,1.3802380131345728,1.3480461269062314,1.4195640839933803,1.336380967134512,1.33617136943126,1.460034530906518,1.4676058009639412,1.3952608898012528,1.374730927956785,1.3297374900190992,1.6538888087123573,1.3396569913597656,1.4204282999235032,1.3121526396894116,1.2557236325470078,1.4959323639177609
yaapoo,1.8616680802804164,2.184606684536228,1.9119091946529312,1.904428774252199,2.0258067005215885,1.9246781076523123,1.9896004505740703,1.961244278177829,2.007950597908849,1.977112833332722,2.0369098913620007,2.0458169603808534,1.9366767604883213,1.9108436809047777,1.8352531009578836,3.733092712405368,1.9555631645654907,1.9985972419637434,1.989108548679642,1.947263188992895,1.9269046934545264,1.9998397009944489,2.0665517982113,2.0277339858391787,2.0492212559226477,1.9249535459404912,1.9357983681197921,1.867468232325745,1.944720486216892,1.9490184469294487,1.8994463260621905,1.9475047118593518,1.95690621117352,1.942450962117069,1.933876087415939,1.839355812060316,1.4750618322673388,1.9219620515184195,2.0766951465545085,1.988567745260336,1.948455245619669,1.6105081098975764,2.094158829962033,2.069554594898564,0.0,2.0199392918237082,2.0058324685065916,2.224917432882327,1.9753055198367588,1.9143345942873866,2.0342299457970032,1.925337318325174,1.9829221603317024,1.9423331337943628,2.1215186610848464,1.8168591773805662,2.071856343178367,1.9266728551840115,1.7858619070830921,2.0030539052256136,1.9950048800069924,1.9687210531452966,1.987787776787949,1.959662073763624,1.9491448695142062,2.066167720731991,1.9858276174220797,1.88714915934679,1.9014253918625046,1.8928275262016017,1.9926724607529827,1.9236210134677818,1.9120841777421118,1.9236424480130387,1.9878753246607208,1.9607206624428755,1.9719009916519923,1.9040213106606043,1.9499608033546267,1.98539666894943,2.0091784144779523,1.9793244518325115,1.9758493043934982,1.979919864654188,1.880180724417744,1.931300753683741,2.0787482556880748,1.962593820887193,3.8363101531133887,1.952777764039917,1.8604570499418023,1.9685229745050883,1.799795992095836,2.1836812702498656,2.0010126619150275,1.929117876536482,1.9616198727740364,1.9407983322537437,1.9190053356921788,3.8243842498504637,1.9206865143505372,2.0780727254491933,1.8973857133639753,1.9084355213094573,1.9823313572150094,1.9611497659948638,2.000398517271888,1.686957197014573,1.8930479579605832,1.9158079275158126,1.8398763908325018,3.7704767297818638,1.935768682923012,2.011442499366442,1.9439393630580195,1.8735421572795419,1.9980943310811852,1.9134813347184676,1.9451911099911214,2.040530354956851,1.7994558375644454,1.9168945353218496,2.047461739811107,2.0563329904640764,2.081568556603034,2.030824243457489,1.967043203335257,2.0084212233856906,2.0216407884650307,2.054979781996598,2.0119668309527556,2.131751435045347,1.9266608299004613,2.0721730370171043,1.9657228361148278,1.7324158812360206,1.9437800289815923,1.9903007892396376,1.8534688387436185,1.987872398775652,2.0604900457621005
open-governance-token,1.276391868340474,1.652991604181563,1.3030828221465796,1.3390032784512795,1.4254094440265375,1.3378774637050102,1.2984859862761418,1.2616527296808744,1.3225695423459995,1.4215721613378751,1.328975174631086,1.453930538436537,1.4960552065265662,1.3349290151073525,1.3722882889997994,4.371353636564866,1.2956229874092122,1.2821046446913662,1.366620114164365,1.432756177615037,1.256545144040078,1.274641720154453,1.3817084314125267,1.3407371360642049,1.3593831688466262,1.3799126212202402,1.2880794325410905,1.7516886305697816,1.3300987186854543,1.3015193237263611,1.2444080225448095,1.2325037063815385,1.2516988912967095,1.317465864546953,1.3566288781121059,1.2926620655054974,3.495001124091047,1.305908484022337,1.352203178507808,1.3106514210240654,1.2537388673013055,1.5984876780557449,1.5290306717232345,1.3977042866237617,2.0199392918237082,0.0,1.270936811990395,1.6042445855907832,1.3564739802115426,1.173030236516645,1.3495025806666798,1.275011892261722,1.3171068809864386,1.2693782842126662,1.4432502317372427,1.3757260939799485,1.4244503034288682,1.2801559609753583,1.3628589071236539,1.30486177109253,1.2752068761260025,1.1842272688936246,1.3704503150968448,1.258428985255875,1.2766630019450782,1.4629974227424793,1.410472899357509,1.2645327289437507,1.2975166944152936,1.305159481147934,1.303630216445303,1.3317356002085423,1.3237713656220154,1.3217291709989132,1.3675742925916081,1.4000521620271402,1.3778793287484947,1.2510262247623292,1.4618756954812533,1.4614174280670222,1.4070929114772812,1.2906218907137874,1.2381398025585217,1.5019671815593074,1.3779638779651648,1.1887986880218815,1.395992923737098,1.2157726242741218,4.221248511105418,1.261918817100534,1.3696472363426315,1.323552848244195,1.3768887391990787,1.5562773860998005,1.306331719030301,1.399283911782869,1.3182012357332555,1.4169335871883109,1.2515308303196162,4.328043503848862,1.3971844996187452,1.3453435829858085,1.3047298428395135,1.3388142542556576,1.2798256317579932,1.2924583314988443,1.39175362349723,1.4817719528436843,1.299937608344496,1.2625884845017756,1.3940678932204482,4.08850168044125,1.2873756818964637,1.3372015332614862,1.4155480864195813,1.3254704128298582,1.3861145332583886,1.2972671528625295,1.241823727808229,1.2751025823184226,1.3477925675716012,1.206383878716788,1.43741240958355,1.2845100242839618,1.3076653581259472,1.359267514641376,1.3636189053774082,1.4316926931734428,1.2610953503898723,1.4890050349841442,1.3437920038474058,1.5205112765283189,1.3685645797023223,1.5147594497714738,1.3111935905604206,1.5020991175472875,1.3063943655384294,1.3313296062078777,1.271581397135925,1.3156381822838787,1.3616435478081506
the-transfer-token,1.1713633815102487,1.651690095697643,1.26836637880145,1.2424320063657932,1.4556135869604525,1.2696208701763112,1.2115895282256617,1.2192190420669544,1.1872753496361823,1.3046499022872045,1.3327431724648073,1.4040936385906033,1.4152272200627025,1.2274508197982372,1.3373496239057414,4.277819629505945,1.1913349537704085,1.233658439540579,1.2683561091341742,1.346105650100825,1.1726533964198766,1.2630117102156042,1.3689370175587763,1.3248218601080757,1.3342943740428552,1.245366050962947,1.2175367330931117,1.7119338713777894,1.2279448739389647,1.2770834338659212,1.2082253817740685,1.1438363578075934,1.2021906267025078,1.3170138528513298,1.1344610965475852,1.2181321629718116,3.4808943007739304,1.2515877559904685,1.3032585799943994,1.2525372375062727,1.2065613695522912,1.5791634543953197,1.5312724415338173,1.4508538268400355,2.0058324685065916,1.270936811990395,0.0,1.6352728752504093,1.3327756304943714,1.2521818592263103,1.345840796042978,1.1656880810980275,1.279606726444796,1.2484437747822765,1.427405112198343,1.3124727402019534,1.375721208782923,1.2285582896071758,1.2765688774811466,1.2445923056841255,1.2614869478322854,1.2319570465594005,1.3567326695579438,1.3070497190709458,1.2267362711965264,1.4121856892519273,1.3375174375026748,1.2218077989335665,1.2233710009886594,1.1670804205695808,1.1957248119600277,1.2525844546330953,1.1892802594684517,1.228773457117785,1.2679642862735574,1.2465699323033756,1.332669514271782,1.202007645865624,1.3778152683543836,1.3953797251717563,1.3808914651358202,1.2032682995595358,1.1754530219128994,1.4816890665295674,1.2645227327477593,1.1833731883012093,1.3757478198239017,1.2042247304310663,4.193347868664335,1.218358512148244,1.3011926343203313,1.2046641482432803,1.302168462118888,1.486821748834502,1.307088950930406,1.3934960545887667,1.2225313461057823,1.2864258007989238,1.174226787109409,4.318309066224939,1.3357129362853528,1.4601554621578032,1.2270554787234267,1.2193295340388624,1.17335816641258,1.3033245022260098,1.277469276368491,1.4088399321739242,1.235470470602825,1.1559597574780878,1.2921028591169703,4.049194543023827,1.249957764502936,1.2765076237406705,1.296941869678052,1.190945737056222,1.35858211070095,1.2523954782110487,1.196394719399338,1.2226517905815248,1.2451609004036934,1.1537600779296227,1.4221890162424127,1.433637689201762,1.3783587746618784,1.2501224412311995,1.2652971088207519,1.4103294084235778,1.2266385962218187,1.269496844926893,1.3081761483645071,1.451583538775608,1.348433349791915,1.3945645058453195,1.1928868430256228,1.4681743124183315,1.2536465741840392,1.3293064009585558,1.167780074531893,1.3389976515524353,1.3325823705167843
convex-finance,1.6412167583257833,1.893103618302861,1.6762270446061602,1.6653934772497372,1.7021770016440256,1.6473691199643892,1.6754206640983962,1.664831398708075,1.6644225974131661,1.7346840711357296,1.6659109044117406,1.7408200629343753,1.751682021555738,1.6094343021739654,1.652518783257593,4.60871985529497,1.6412462101535603,1.6365090222239151,1.6589082242754887,1.6587405837972296,1.6795726054748297,1.637584343786955,1.6336775044191048,1.6282919354721337,1.6280435369351387,1.6953944173399564,1.6415036026630578,1.9770731159743988,1.6655125456125852,1.6760780351833497,1.6481432937115172,1.617896386458024,1.6631599732419822,1.652303675320649,1.6283235742659241,1.6518166625878803,3.6999792651496657,1.6451703436929768,1.6539541326108376,1.631875633821816,1.589468121179676,1.900910441146882,1.8281232863210695,1.697750713041073,2.224917432882327,1.6042445855907843,1.6352728752504089,0.0,1.6190470041392366,1.5817014879961528,1.5954579830516402,1.6429440907684145,1.5824513483008893,1.6310786721210087,1.7102595026603893,1.6937440674896818,1.690583125507673,1.6640495227419851,1.6753404176759823,1.6615032144725472,1.4862396516163843,1.593809856764187,1.7005812322724974,1.558247460484683,1.6559907291958873,1.6990828852289719,1.4619633032544286,1.6559727340541872,1.6390328721502418,1.6906925550622602,1.6541174629337567,1.5614567494018556,1.6343492581744414,1.6490057035092547,1.6915375906819652,1.6529689492802304,1.6100725544736922,1.6562503167997367,1.6716714594400153,1.6984182433239623,1.6475916744114618,1.6536377510852356,1.5645156088186365,1.722974542305191,1.5237662970604804,1.5955351922314254,1.649720110679439,1.6436186570126126,4.536957096500043,1.6465388625319006,1.6848679773052608,1.639242487587037,1.6529116782044926,1.8217832889727845,1.5975042400820083,1.6835424719272347,1.676427477105978,1.704695848957824,1.6149142325233683,4.560726942356135,1.7060876482851164,1.6685231798315934,1.6437524240249475,1.666960557468756,1.545289367556905,1.6556352504788803,1.6542263771141912,1.8648270452006988,1.633891612548332,1.62112113474224,1.6930495838819344,4.463423031105686,1.6542051148412555,1.6312903743742335,1.7072006294785798,1.6006021392448513,1.727884964057285,1.6474635945977192,1.5854261909095257,1.662088982932348,1.685443273443574,1.5857273466787256,1.7213902847865235,1.6231802270985998,1.6323681252295645,1.6587497996734404,1.7167215585905184,1.7344251562597048,1.6046952361215396,1.7325219416711437,1.6110304716665838,1.8189998554772948,1.64014168810888,1.7571790982828344,1.635744769975603,1.880607382540076,1.6456353381758468,1.6918230896250632,1.6293131900116529,1.6353611037214877,1.6325965889893594
bitgert,1.2127476186657555,1.670243895344523,1.280046307699391,1.2984072610586896,1.4242124337638598,1.2868843890126103,1.265566587309223,1.2265728140024243,1.265864495929832,1.2874074612823723,1.1886506756327855,1.3903621407454947,1.4388101553759953,1.2669303702794972,1.2295548643578558,4.213769681181305,1.1631300607910138,1.3359152840697175,1.2301174390504737,1.3916562787189475,1.2733869576007306,1.2874432643317364,1.3922321374074993,1.2811703217257708,1.367623721940913,1.2681285327607685,1.215367729259088,1.5926604741030492,1.3396044678227075,1.2691975893653629,1.274521776843974,1.150759857277193,1.3235067782814478,1.4185082411313408,1.3282811602164595,1.2867205690291559,3.4503673521040974,1.3007920841524205,1.3033778447299325,1.284433294969891,1.1880757218031572,1.5450804621318224,1.4902294014419166,1.447246335770529,1.9753055198367588,1.3564739802115426,1.3327756304943703,1.6190470041392366,0.0,1.3572462831391447,1.324917861492296,1.192580636836756,1.27567268476288,1.323687176412474,1.5250352466951504,1.311898236936093,1.4435636148760154,1.2832191148639929,1.3219509573248918,1.3535567218823095,1.394466286165125,1.262920038071983,1.3521567713750722,1.2776689498655225,1.2956699483680272,1.4018582935050659,1.2397301093870876,1.2389912385892892,1.2525334110957604,1.3090264370228633,1.3144601642674334,1.3045892560849448,1.322620042910792,1.2100684543865012,1.3476609294393571,1.2123099533746706,1.3629109690301586,1.2446399286918222,1.3148792244002938,1.4468658451225014,1.3465530195104558,1.2955136883218412,1.1840276900314541,1.503371687590673,1.2134534895929159,1.217379740945517,1.4371862368988437,1.2365108669290512,4.1505220858369425,1.2728665694475925,1.3483556282107103,1.243916059072325,1.199051701353254,1.5703430332714667,1.22748443597635,1.403235197612931,1.1998644673112002,1.3518512826570577,1.240830697146888,4.245005811373987,1.3995795257689185,1.5043281480123596,1.2541272863178377,1.1720751829683373,1.193206064502505,1.2693668249665822,1.3855350737786292,1.474344699142043,1.2469673670298569,1.1553291457157275,1.3192508538948318,4.101924789141448,1.2344605066520449,1.3959373562569313,1.2222416126064375,1.1428003888226743,1.3802913554329428,1.3004180319999636,1.2476034877617894,1.3588140845893963,1.2423628055538072,1.1869609562868633,1.4593348108178497,1.4298207988613132,1.383380437469332,1.2911874077060237,1.2836463924569572,1.4657661646243256,1.2313719402971373,1.4339995014100517,1.3248607841832039,1.5036852175146405,1.3183430065278026,1.442093911539149,1.2574171718828295,1.4667808915052898,1.321661287199494,1.2489949419723496,1.189608279586289,1.3918792331691845,1.3682669043642015
magic-internet-money,1.1560022173718756,1.6458741389512883,1.2546914285073643,1.2843720447218867,1.3768219748207793,1.2417375675604219,1.1725043549663046,1.1476455634204878,1.2448544190876232,1.3107665204069805,1.3230516621877366,1.516029744435935,1.427653366488919,1.2459280801444133,1.2746095239679618,4.22009648520621,1.2217263830279403,1.2791623383114987,1.2551839875926087,1.3193458202060728,1.218674437494256,1.279984319235696,1.2925936677401686,1.3581416742594428,1.2623842442506923,1.2642444537698645,1.272061522955623,1.6239722612358785,1.251608919114014,1.3052882639393661,1.1779071890617696,1.1373396433229623,1.1823303693809801,1.3314823247805572,1.277780727724301,1.1536715132862574,3.3893964265547254,1.2887824782292252,1.363701402939056,1.22869353738855,1.1879178961623378,1.5071641019696715,1.4758312770898219,1.2954191216947626,1.9143345942873866,1.173030236516645,1.2521818592263108,1.5817014879961542,1.3572462831391456,0.0,1.3447806540094411,1.1664139480147446,1.2295938985329304,1.2257494668052358,1.4766879215102158,1.249176434554969,1.4513192765891023,1.2707165123093076,1.3013407696054702,1.3102837046644724,1.224395709184077,1.1489325214066444,1.3723844442972828,1.2254562317095534,1.2330325250842245,1.3903874100214497,1.263730174778592,1.2454812862474482,1.1729537100083236,1.2432808461389258,1.2868335157580622,1.2499628071556628,1.2435572290151622,1.2465921410976035,1.3133130190997697,1.3279415674016675,1.2882863891706264,1.1544158216734273,1.393400809195582,1.422707860562046,1.3112543780973789,1.1784703133510925,1.2405352876446463,1.4592707263089513,1.317255847456529,1.1499656978745931,1.3741397442302221,1.2320071123334462,4.1948156007744455,1.2398753219422174,1.2750251108866213,1.2285207644083227,1.2801219455472388,1.50336509161484,1.2671046522750506,1.3179165692390749,1.3151388718553179,1.2772372106388294,1.140002229209748,4.303892332782748,1.2465365958898862,1.3540767342292523,1.2160461234983986,1.2297510985684152,1.2768298336548949,1.257871371677602,1.349159274779743,1.412698209352028,1.2484394093024744,1.1961663419104596,1.3126429068759453,4.059189362661551,1.2341988066067127,1.1836434083596372,1.3549168627942139,1.2083447419587168,1.3187891244273935,1.2542234600295177,1.126628242131701,1.3448886194945668,1.2764517958769048,1.1777561205194986,1.4025107718342793,1.1405234751353306,1.3691440675926123,1.268244601488113,1.2207367063746184,1.3587832781610247,1.1749935851269855,1.37668299796663,1.3385767098613042,1.5249975040399042,1.2635211026810107,1.4523600389155653,1.2636415773717287,1.4264390886387839,1.2074474909335935,1.2423646210733705,1.1385041678586103,1.2852964458538179,1.2220133581188053
bitkub-coin,1.2382636704008854,1.6934627370103592,1.3404668111737434,1.3346340340734277,1.4564790358111135,1.362543642941508,1.2792332278901855,1.3121139020754984,1.3196461518953435,1.3427330955480936,1.3767408727029962,1.5517728161827866,1.4534174346671405,1.1519656451725433,1.3498855730705892,4.350231089357147,1.3210238962322107,1.3309784007791636,1.3274880244494416,1.385414856423243,1.2992423466467484,1.3698510819389351,1.4281556461506206,1.3016188687427013,1.3985195710030627,1.3919395080270007,1.3309855704171363,1.7656308638721856,1.364036412660641,1.3113971768825678,1.298551062233259,1.2418391490818348,1.3514549380379193,1.3630131654473645,1.2890211699920096,1.2973901770178258,3.5092917780643416,1.3367215338921685,1.4103966247263062,1.3491077686746469,1.232433356249699,1.5550481328317427,1.5526447616287558,1.4351814027423746,2.0342299457970032,1.3495025806666798,1.345840796042978,1.5954579830516402,1.324917861492296,1.3447806540094411,0.0,1.2325163858184776,1.3161544499040259,1.2868358737304262,1.4268356837490095,1.2910045045709972,1.5040167167182341,1.32968038509891,1.3674519886562708,1.3901270844982905,1.4323363933877742,1.3059125637533193,1.4085111109154824,1.2669274859487596,1.3559087160392285,1.4453248667935417,1.2933704908616943,1.27411380995011,1.2765566326502245,1.3246783028648088,1.2871745134115335,1.3434287872826627,1.3646251076068059,1.2862243135065927,1.3319961157969364,1.3864518886270054,1.3979954623275386,1.292885171756676,1.4216048943993842,1.4909123707862892,1.3912408447039903,1.300659309868671,1.2795252021973922,1.5265544615826712,1.2718974431706094,1.2348533680406908,1.5048848949813665,1.2893930575199375,4.275246349128029,1.3553361784112725,1.4192615402926485,1.2861558645359026,1.3324838944163644,1.5565558015508152,1.302744767595419,1.420533563984782,1.3306776123688817,1.3618111148697603,1.2714850336103156,4.329937829704263,1.4299798080721227,1.466336210418628,1.245933860463612,1.2892572512503717,1.3568587701859025,1.3216922878724702,1.3612353564475714,1.5032445123982712,1.3120748220900948,1.2532578495039206,1.3422932567243944,4.148080161679537,1.2752140969725383,1.3822484730281497,1.3881865233564477,1.2381394675576285,1.3911838364490443,1.308869759111167,1.165325946385246,1.3591138884046063,1.3487506500569602,1.26756793383768,1.5148999411628477,1.4170299808458078,1.389527985053504,1.2934004883351984,1.3354525920260574,1.4821843038165579,1.3062667529907974,1.508885644888078,1.3840101673567717,1.5520589117404096,1.3614668728828456,1.4479818887871339,1.1843947581212162,1.5129604725557444,1.3686672808584586,1.3308363054755785,1.2565544407280567,1.4122155206830678,1.3511740825712366
waves,0.9689583924960925,1.6250957180375305,1.108842456012722,1.1274788655657713,1.4159116832520793,1.1347412067507932,1.0993161371188034,1.051163677130967,1.0579468986838545,1.169379104530324,1.2910245798752533,1.4544695061476003,1.3336257945796586,1.044525275964481,1.19435545427464,4.221214958014311,0.9897389151587037,1.1649859961896614,1.1422106165931387,1.283270617707612,1.1782917885415793,1.1287582549701343,1.3375566336378768,1.1665663899839296,1.2971671490601346,1.07833886685692,1.1799381372568196,1.6053225836666425,1.2228238231133817,1.2236400658289557,1.0886960326078645,1.036469855903583,1.0931752844785387,1.2636689356957431,1.2602421372851462,1.1071585580189214,3.400399150592513,1.1495085087103498,1.3103104827913898,1.1882278392205505,1.0645226329697217,1.4051390185416848,1.460736099142558,1.327787395963315,1.925337318325174,1.2750118922617213,1.1656880810980257,1.6429440907684145,1.192580636836754,1.1664139480147442,1.2325163858184776,0.0,1.1991310284865524,1.1177048261698683,1.440863787650645,1.2326395563835366,1.360550252122302,1.2020596673672719,1.2109804120380538,1.198202631779166,1.2537368364175674,1.1041481467303291,1.2937628336523177,1.1817687291158452,1.1221219151573794,1.3565316105588565,1.2046764715328682,1.0233726662984464,0.9800777349650155,1.127671939524294,1.2099849150666795,1.226488063181207,1.160699493448591,0.9767059064584713,1.230751165041454,1.2350510825665693,1.3046986682419572,1.0787506104194733,1.2917952876650545,1.392019128316802,1.2879912554773727,1.1710005631660816,1.080968463318128,1.4294827158874508,1.2055216943361768,1.0288712914964888,1.3607077310263438,1.0716363305050016,4.115554738682276,1.1920589672934867,1.2542318918973108,0.992081322787951,1.1932432760099378,1.422573443894108,1.2104051888810468,1.340920060197981,1.173435752165122,1.2303166741548786,1.0211267256712422,4.200895720788647,1.2571005000286108,1.3785405351332336,1.0867108959656442,1.0329421944834118,1.1921961247686939,1.2077800350782633,1.2656661123333655,1.2204798898981477,1.0715359927386912,0.9807861562556002,1.1508252939194628,3.8584479831940506,1.0538580390961816,1.2450576272661527,1.2163652273236858,1.1421247660950713,1.2813805018211188,1.0739587277956848,1.1298732426593,1.2477880098094487,1.159827061681364,1.0113350912952106,1.3536284357333492,1.3414887818208463,1.3279285641718657,1.0148124026063037,1.2028484883643782,1.2977596087657088,1.1595705194113393,1.355794760785408,1.2722605526887445,1.4292143860120337,1.1830092898111972,1.3629929145728072,1.1610473992389354,1.2824537604133717,1.134112309621339,1.1840616910389121,1.0459303388672712,1.2110060288692048,1.3023144380658624
