Name,iota,anchor-protocol,compound,bitcoin-sv,drep,moonbeam,usd-coin,chainlink,basic-attention-token,bittorrent,enjin-coin,bitlux-otc,sumcoin,binance-coin,shiba-inu,huobi-btc,bancor-network-token,kava,unus-sed-leo,the-graph,elrond,helium,compound-dai,fei-usd,compound-ether,gnosis,theta-fuel,lido-staked-ether,hedera-hashgraph,keep-network,monero,wojak-finance,golem,bitcoin-defi,gatetoken,ecash,thorecoin,ravencoin,voyager-token,celo,zilliqa,cryncoin,solana,holo,yaapoo,open-governance-token,the-transfer-token,convex-finance,bitgert,magic-internet-money,bitkub-coin,waves,uniswap,siacoin,pocket-network,youcash,bitdao,bitcoin-nft,frax,the-sandbox,osmosis,loopring,ontology,aave,zcash,amp,woo-network,ethereum-classic,internet-computer,dogecoin,klaytn,mina-protocol,kusama,neo,apenft,huobi-token,cosmos,nem,ftx-token,bora,decentraland,bittorrent-[old],swissborg,mixin,cronos,stellar,axie-infinity,algorand,renbtc,marinade-staked-sol,arweave,eos,pancakeswap,ecomi,curve-dao-token,defichain,egw-academy,hex,tether,wrapped-bitcoin,livepeer,near-protocol,decred,perspective-coin,bifrost,thorchain,polygon,ethereum,litecoin,qtum,bitcoin-cash,bitcoin,cardano,icon,pax-gold,stacks,kadena,dash,the-bee-token,wemix-token,toncoin,tezos,iotex,liquity-usd,nexo,tron,fantom,audius,uma,chiliz,filecoin,gala,bitcoin-gold,render-token,unfoldu-group-coin-(new),maker,nexus-mutual,juno,okb,avalanche,compound-usd-coin
zilliqa,2.1635107929595905,3.2203620638106476,2.252500428487625,2.361898035331282,2.6301788895883877,2.3823023965895964,2.4154197433167304,2.202505501837394,2.4019899872576174,2.495803075100606,2.5244620447077963,2.8901660725755605,2.6607613256257223,2.4395899964455685,2.4589771970748378,2.8044353836998663,2.305141283149156,2.323212004272738,2.4850105174832984,2.4473966201124844,2.3992439339044713,2.401115498016341,2.607638630313178,2.5362971814067246,2.531756388750144,2.3476776390119536,2.3243696534062,2.8212925301398166,2.3187139001598043,2.280056358256261,2.214615466692778,2.2284095545620195,2.287422101281797,2.4418503542066343,2.4660557848879843,2.2809472400911828,2.890573479810138,2.283532177632647,2.745267522593418,2.264258930476503,0.0,2.27883272410385,2.570047046737705,2.6125722500633,2.890573479810138,2.507105472712819,2.4113138799740037,3.1711821159102023,2.3761221302856947,2.3758095184840498,2.4640565937288947,2.124879413506445,2.4045628246292665,2.3362897475903432,2.6522386279553545,2.4278257619014796,2.8317128261014526,2.256274966625889,2.44313332835838,2.5590171902071885,2.521257199909885,2.153320342066766,2.5109011090756015,2.2666294372663858,2.2912039550774232,2.634117463373447,2.4352065131231138,2.2211440034376304,2.1391369259710094,2.4343978518787637,2.3797657761015474,2.5447844943471574,2.392789515903153,2.1388011316497337,2.3195355174653978,2.4912472454648924,2.451737855538786,2.2248464404666177,2.6903590541526774,2.7443092223225984,2.3780158938044407,2.3953486891892717,2.2988375573647484,2.7595567895558175,2.51432534104936,2.1991582230513522,2.7336282130885228,2.108845562803325,2.415857886780662,2.3078822476733283,2.4634290740774523,2.0556511636685544,2.4571241903997687,2.9055503388730997,2.5176578472036595,2.520666988181202,2.544212101078072,2.4797271866765263,2.3515273302335618,2.8189584551387314,2.4979083781184515,2.6257949186034333,2.2362306475223086,2.250042998917559,2.2874060674810726,2.399469019156614,2.4959358467222836,2.084008841132077,2.1796994356925805,2.1305434708464226,2.234085315959855,2.1481484012563454,2.230714727349831,2.4380314441278177,2.61123014209141,2.0048546779171144,2.391273935821821,2.2847733844394247,2.105117889453597,2.5012402258057516,2.4602861357439694,2.0446532048043005,2.6845921677929856,2.6183803206675864,2.643287653428815,2.298387064915499,2.1756857778156284,2.6749915319523514,2.300234094033135,2.664504852218361,2.49321373125997,2.9133751133793533,2.488451158100952,2.7086316618812813,2.307031804105084,2.3358302636674977,2.295126222024669,2.4063731147756835,2.2970551146113496,2.4598867936544724,2.547152006953238
cryncoin,2.364440824734957,3.2916082513484826,2.406085887411691,2.44988003399658,2.7120333456556054,2.2897978053559713,2.5580235465324486,2.4204037008502994,2.396763262271888,2.3141997076584504,2.620317079985529,2.9754923291204296,2.6078707316862118,2.454705846212942,2.1894063047210275,2.6423474552082955,2.404912545180074,2.5420031610980454,2.5774516866263073,2.068909765270438,2.2995751375736124,2.5699928846459255,2.6168436748537616,2.5400716855492225,2.5548105235526863,2.3749023263927733,2.2141126801033333,2.7855268088057574,2.233526732140422,2.4096019444218326,2.4853561396019073,2.3009747860373095,2.4736768262200934,2.364922301611892,2.410570410421008,2.3400088376261436,2.799874786693126,2.504124436212956,2.8065336044970803,2.3120196716563126,2.2788327241038515,0.0,2.8555946884476264,2.468613013749374,2.799874786693126,2.612152039674108,2.574940189594044,3.224379430415742,2.504936032615892,2.4291063517714133,2.5257108061068143,2.2292483111891976,2.4687168090427964,2.477504954475451,2.877531138564478,2.228889661875684,2.4590508626488905,2.368231430181332,2.3193852442198764,2.5285539515569315,2.4910143955571287,2.3827296437663557,2.4412889503569195,2.3145920474509025,2.5412824750242176,2.5235910240353747,2.282335834900463,2.3225090791892167,2.045058594417945,2.5395979324954627,2.385660125185237,2.6300944921415454,2.466559076164705,2.3563936564065986,2.308270785457152,2.3972670470792554,2.560797329205255,2.5551280815559254,2.4424178285262896,2.7637816694713773,2.439171825760113,2.404819751608456,2.330511320137124,2.723508160316727,2.176410711029161,2.401245894793536,2.625969020820442,2.536834130171214,2.3231379271410053,2.4770170835989664,2.450508155017747,2.385395575500982,2.2553732992364104,2.755517164315756,2.4994321288042385,2.3171891847809647,2.465346560073482,2.4636674055001095,2.5112982408443925,2.4458755085786574,2.4418884586836547,2.5458138917656545,2.4558595586763925,2.1858290989006983,2.4600419859914604,2.2886128837414903,2.3869252576358924,2.295373790906869,2.468661854900008,2.2635089547020897,2.4020385247542952,2.431398393443636,2.3679177786894887,2.374771110376343,2.469744465107803,2.100796913370039,2.523902845080741,2.4385832003204184,2.3497216591275034,2.4304413504822016,2.3945034682944972,2.38391505910044,2.674233102962269,2.5434454719219093,2.7659045713809065,2.405163912752215,2.4692184662821224,2.596938676774401,2.252723997149041,2.4187830082335955,2.6988352563249443,2.7455497217325426,2.45945748465374,2.517442572444574,2.4561922134662537,2.467297070318046,2.3084395452979733,2.577758920111378,2.191025601708386,2.496107141422485,2.5727563313928927
solana,2.82538044358475,3.4691692967040093,2.988091109360687,2.8549335495680532,3.1783867276798103,2.9640528042936305,2.977967122152598,2.856502740849232,3.0300067565176216,3.026147846683795,2.9377930534430234,3.27836178053823,3.0920599318729614,2.982847102143682,2.7665551771523744,3.2027856618010895,2.9633284469782324,3.038482669586127,3.0659974579694005,2.755034152119809,2.8904380657606126,3.061451207780476,3.268344411976218,3.0757912486757544,3.194169359080493,2.99509551522963,2.8544693447115534,3.2448879650807227,3.0252608204399936,2.5934292279662308,2.871939057186709,2.9542631790122167,2.968247344311191,3.1003374204892085,2.919674882786906,2.7889631267009833,3.2248368684862294,2.8041575402937107,3.208654625955342,2.9359101132676773,2.5700470467377063,2.8555946884476264,0.0,3.015737705061317,3.2248368684862294,3.0155773853448977,3.0214975222068494,3.621144479099927,2.93757326957189,2.9087800603475253,3.06324342203665,2.8827818307267523,3.0584916562854563,2.8883653691956153,3.2364835654254005,2.8893850717389187,3.1790795059413224,2.942334354330495,2.8947852293596927,3.061521104398304,3.0919910856744584,2.9586075457278933,2.9913263998667134,3.068660971385158,2.947757775855956,3.13291738181811,3.032507457158169,2.845060669531389,2.8731078418421907,2.9653141237603924,2.9835047370881878,3.147090436090711,3.007310416277895,2.7602424564024894,2.856397269008319,2.985087403934286,3.0286578655244574,2.855543382100824,3.036867752584231,3.11604474532745,3.046613062469184,3.084554344977146,2.9828611329558883,3.1173303939431523,2.9635511928271234,2.881111288151713,3.184530798946739,2.8069316142940703,2.863611725315726,2.943385083659621,3.070745535166487,2.78557467735934,2.9051539774579327,3.257364057697795,3.056691667306434,2.8760612002502413,3.012416188998837,3.0457906738347704,2.9942174471427707,3.236206443031234,2.727751250983726,3.18302433388514,2.8142867792519337,2.8702859859696517,2.9084629904273456,2.889660805515749,3.009300449473552,2.842949042769793,2.8252432569171106,2.757543730092272,2.7984578451454034,2.919086112492102,2.7900981904756357,3.0696924159608603,3.0760812911335127,2.6624863223941175,2.9535424152778793,2.951209744774577,2.9183001252073995,3.0359877900112497,2.8402714639411766,2.8436280970081373,3.1275786474961853,3.1414822437977454,3.1876445032433005,2.988217168834122,2.622255200515391,3.0953099441603413,2.981072707181167,3.0171394328582837,3.163890452293354,3.227369150931,2.8946914024647645,3.113151907389622,2.9565300521823783,2.893609534361594,2.868728726283808,2.681978801408009,2.8019911200403635,3.0931530527017466,3.198532295085441
holo,2.679264188010842,3.4051228603209847,2.816786952186054,2.816381603864576,2.8368116438336215,2.8037342100958638,2.868980917372309,2.701375682075213,2.825911005404803,2.5842801013406658,2.913082708347167,3.1503774009636007,3.0433346222224222,2.858759668335016,2.810359732152245,3.026206073317894,2.7519778372763084,2.7187295308497514,2.910711345145126,2.285483809839516,2.761736548931153,2.8364471675606553,3.0497152018666283,2.9620213083079387,2.975500002337862,2.8349922110042125,2.8025494266110917,3.165063093784286,2.479471771475613,2.742422358914635,2.747620590706983,2.766062186657906,2.673736841463571,2.603578348849398,2.708402493847244,2.7763129658084846,3.1327454209438743,2.844146598281227,3.075017117175289,2.680493555483273,2.612572250063302,2.4686130137493745,3.0157377050613174,0.0,3.1327454209438743,2.795009553933683,2.899872037125441,3.3877205422089416,2.894490115644388,2.5908377598115453,2.8695259292901945,2.6513821820695793,2.912008826029434,2.618854519009879,2.944955847078953,2.7949080073652657,2.8835791864084426,2.789186320847861,2.7729934825010902,2.8314634920084005,2.731495248399896,2.5752542812634798,2.6687890429464525,2.775583366081341,2.782644649314365,2.791683194474675,2.699890358943479,2.7901331393863797,2.532487986947012,2.883136926968275,2.637432158695861,2.9484181650989334,2.7454512052704003,2.740695641494787,2.7573181128492283,2.7439298805241674,2.548200377284456,2.796694517118223,2.992633496419755,2.8671331494798165,2.3544824292506497,2.599529835947434,2.7703134008719856,2.9554779577758072,2.829900235832842,2.7521857292036858,2.9953929827641517,2.823560158924777,2.6571935072823276,2.909253439131072,2.483086328956407,2.6866757386437436,2.7880025188944346,3.0462738762858246,2.839989965091467,2.7996689272629807,2.7939385378961923,2.8961798574670805,2.8464033228649734,3.0994799784896983,2.544155816750956,2.3823007888112366,2.721537994375099,2.6394033251506572,2.8189962682738408,2.9047827588652813,2.542962212342759,2.6588745113096923,2.7674546955504553,2.654650171413678,2.7876075719329205,2.761346299560642,2.7019069096252726,2.4446407766436278,3.00221278399444,2.3137651703594644,2.7618507100115557,2.813254258514292,2.635781758016597,2.769450684074829,2.8344652884000996,2.7033264476484065,2.8538464500448315,2.7944051713580405,2.991693532788175,2.760464008300479,2.6955348495640346,2.8387030480339206,2.66881490136151,2.672274106262496,2.8954057346947604,2.9351094727065012,2.775945564267411,2.748452432065483,2.659473326068039,2.8300798666628184,2.661358908299568,2.83532611173777,2.6204847216602123,2.4911129666312837,2.9918625643926253
yaapoo,2.7172069893031114,3.363552212585911,2.912073193689248,2.8421220569345373,3.0455432183644473,2.8447770750558456,2.9728348889288707,2.9206564586088914,3.0097010546502783,2.947859341864372,3.0678726605306696,3.090672474523377,2.886456408869065,2.8822888647559455,2.6641398871531288,2.7713013496906282,2.905796630103578,2.991631566388455,2.972427133698469,2.8884212209107027,2.8971394073659185,2.999551415886638,3.1267374093310787,3.049133038127566,3.102129322850392,2.911237979935797,2.865286214525511,3.22918275692395,2.883119797126949,2.8917766026827696,2.831298284605384,2.888675448937345,2.9075127579021975,2.956866958334545,2.8624460504715428,2.672345344316343,0.0,2.837585242283945,3.147643689166721,2.971559053506576,2.890573479810138,2.799874786693126,3.2248368684862294,3.1327454209438743,0.0,3.0339138341080067,3.007136784714562,3.4512519807846047,2.944244714923738,2.822305903304817,3.0629329989353082,2.8485034776541482,2.9642464514926408,2.878304856635317,3.236985378610326,2.627394642397379,3.1376108570813397,2.959219996914273,2.565359110957622,3.0009468275739057,2.9851321002694977,2.931547392045806,2.969484117686068,2.9710210427315187,2.921170218889679,3.1259788412474014,2.965460230223077,2.780081247087789,2.8255050522960796,2.7793524803271636,2.9793994944737276,2.8538553007375986,2.8805040282676933,2.8539452354899857,2.9693843249762497,2.9181327702405375,2.94288892485559,2.8017426990451577,2.9004435063739415,2.96466105069371,3.0127094119383537,2.9522836159367754,2.945482330319632,2.9957312432068415,2.7541026726593976,2.856302620283047,3.1798147295242525,2.9190617824081198,2.967997714364365,2.9461103467897205,2.725913564428203,2.931726408642531,2.5975213102783203,3.3609975439999404,2.9963307572312474,2.8522441516916928,2.9173696536370866,2.875304675107821,2.8316445336357363,2.949548402163261,2.8421655507211376,3.152215935974587,2.815946906569932,2.8105193217907045,2.9592291941935143,2.918164255072135,2.9947877997380683,2.870871054323352,2.811975017185931,2.8278169011493146,2.8010663872148185,2.8521878681370834,2.865473716435905,3.016895554409311,2.912957065525028,2.7410197926175743,2.993245431812475,2.861679759975418,2.8840158950876544,3.077503074185571,2.5932513337006387,2.8282874232127075,3.0885838045600353,3.1063063351184885,3.1571629024450987,3.0552967360302943,2.9282800420656825,3.010903797870964,3.040864840984322,3.103664427739997,3.0422332201705338,3.257241230458843,2.8615341062827637,3.1389917290290414,2.9250802494064345,2.9361657443806837,2.8991513635298944,2.9797682977352573,2.7043944663525936,2.9897153271607824,3.1146141592275396
open-governance-token,2.5526193149626444,3.305679615310258,2.5119460903703636,2.63877729893301,2.850713454913735,2.67436931811939,2.596570709872416,2.519172807569105,2.644903693063969,2.84274274741409,2.6579327219159183,2.902857773571993,2.9730427756212996,2.6032917777289057,2.7441750127763553,3.041858448470215,2.5906109243064157,2.5638074573823406,2.7330654424501533,2.865371947694405,2.463795518083881,2.5434466768717554,2.76301542527293,2.6811040881170296,2.7091147771487463,2.6925296048462557,2.575813092907515,3.0031662193276936,2.6598410116034765,2.602743105815994,2.4504456630692064,2.4646381875211287,2.5030628676879787,2.5570019454540893,2.712599131045132,2.5849226007461064,3.0339138341080067,2.6114428568311876,2.7041882114184945,2.620914529522815,2.5071054727128157,2.612152039674107,3.015577385344896,2.7950095539336828,3.0339138341080067,0.0,2.5404370267400003,3.2011073066222044,2.7125463852127183,2.3456619373027454,2.69856730445265,2.546230193980233,2.6298468816042306,2.5383599070113334,2.8864132694545015,2.7510932251355387,2.8487635271217484,2.448472885865057,2.7253178605781505,2.608919775522973,2.5493266624570796,2.36838450249262,2.740773943843249,2.4591963257680693,2.5244807744894806,2.9256029948077775,2.8207155436333182,2.517317779953882,2.5664143707201066,2.609981139759231,2.6072411103833173,2.6508931770756403,2.5852423089211514,2.6308332529945084,2.7347470103774247,2.7974481291600837,2.7507069664059736,2.5017172767880087,2.9172647417584083,2.922667318468297,2.8138684904327027,2.58084324323873,2.4760280761890647,2.9620780996807397,2.755633729293648,2.3772632384987378,2.7637028797866834,2.431384138721358,2.731909680809013,2.477318065951772,2.7283302586012548,2.64646048731662,2.749883402772099,3.1121545252392204,2.6123932551200033,2.798540971723916,2.6363078138380485,2.8335399345163657,2.5026602724300244,2.950902160620648,2.7876117276780175,2.6886519313560036,2.582319456297636,2.6772415372225105,2.5591200342130738,2.5830871903758688,2.7834627617281074,2.4606224958537526,2.568031365884818,2.52301117334645,2.6608574313516713,2.482273019916446,2.57465246392219,2.674378371738663,2.8000530838907634,2.650841053257624,2.7692075473272624,2.553852465647166,2.4832458802612742,2.5477980508255644,2.695280727032035,2.412304655325161,2.874449893644326,2.56862515229767,2.615321255029879,2.7181480279374695,2.7270794258202113,2.8633592857079395,2.5186426871860736,2.977679683254506,2.66331969989038,3.0407256629641948,2.7229519633833936,3.0289084950087046,2.621986507837027,2.5268995036465225,2.595232675970739,2.657527743620363,2.539741255867082,2.6113410854188697,2.7228859128590415
the-transfer-token,2.3411257440613977,3.302247187207362,2.4439498009208935,2.4470713520028253,2.9096851435407984,2.5391907524024955,2.4213411965306726,2.435742029582054,2.372878710403566,2.6074616320719577,2.664067375034903,2.8046205711209145,2.8128233999343606,2.3897719843514635,2.6728610853474657,2.856227031593162,2.381868360812032,2.466282113840743,2.535450406906155,2.6906342954251867,2.297448620084266,2.5216232542348465,2.736036000324652,2.64783693896398,2.660373784781992,2.4248730615724576,2.433291096770772,2.9250932981844975,2.454096724869714,2.552434728854336,2.3795169787685126,2.285866893132451,2.402609741258792,2.5575345193036307,2.268144221033453,2.434426198437954,3.007136784714562,2.5013648035266636,2.6052987083451247,2.504026190297072,2.4113138799740055,2.5749401895940447,3.0214975222068494,2.8998720371254407,3.007136784714562,2.5404370267400003,0.0,3.2646004831822455,2.663713088537583,2.5025285854812878,2.690682851725877,2.3290191688936317,2.5562831697617345,2.495054290909764,2.8532864331359415,2.6231499203387743,2.7498687405890747,2.3467141403694796,2.5513012040523537,2.4885517807895536,2.522624388218713,2.4625475311726372,2.7119020555246784,2.557874390638999,2.426063910233165,2.822542930585896,2.6733680226828898,2.433304517174302,2.419559581107626,2.3323864213617456,2.390032349186436,2.4940274831655347,2.3176966938548125,2.4463584224730397,2.5340904005005433,2.491920266953344,2.6617239346933363,2.4022435217538174,2.750580484745457,2.7891553154369846,2.7606636655527086,2.4046994636894476,2.3492179176570542,2.922958466862048,2.52731484161805,2.364975641816603,2.724649269201079,2.4068517537944873,2.677544993167636,2.39163405328798,2.5928576517974427,2.408536908417541,2.6018794458525067,2.9718066534678353,2.6130114875606254,2.785528660094884,2.443720752599198,2.571087764496802,2.346615588768817,2.9328698826135895,2.66610519825202,2.919712286940786,2.4284073253062504,2.4368354995481383,2.3458109648872782,2.6062561290709896,2.5534574702298953,2.3161950517550203,2.4405336876422643,2.3111903165398604,2.4583639603855043,2.4050953423223893,2.498380031894372,2.5515539554563906,2.5642772476484934,2.380355104469558,2.7155792994531716,2.465545713584993,2.3909512662027073,2.4443330645925543,2.4891896116777534,2.3065466607268745,2.8425665097212707,2.865443884892479,2.7552714908614075,2.4984212838763353,2.5293160053352945,2.819248320245362,2.4511657760907553,2.537226705899207,2.5935245861653704,2.9014335902179873,2.684126100803367,2.788302818984087,2.3839364155266454,2.4604864906293984,2.491173690502747,2.6549179303625063,2.333575207899807,2.6594966211967708,2.6633269610355272
convex-finance,3.2748872303738934,3.779128965099225,3.2656163998488865,3.2989395610892864,3.39686670558937,3.288741984660048,3.3430582009575707,3.3264135846494325,3.3212279386389607,3.461584702450436,3.324457571610197,3.4792615646104683,3.4916782702390052,3.1596842164214927,3.297254136732596,3.5239727504897833,3.2757456062597656,3.266038011888847,3.310609369870211,3.309958895499421,3.3172323055127455,3.2736235864516967,3.259571706726737,3.248831822373524,3.253817377885132,3.3308750616450498,3.2752795685920915,3.4613170546962895,3.3232868008983845,3.3444786641706203,3.265298069961983,3.228041683114738,3.31860316701917,3.2340594315608424,3.249923909151561,3.29584993035152,3.4512519807846047,3.282584711613108,3.3007445462594274,3.2567577156095844,3.1711821159102005,3.224379430415742,3.621144479099927,3.3877205422089416,3.4512519807846047,3.2011073066222067,3.264600483182244,0.0,3.2303105685087425,3.1556225757023983,3.183971958424631,3.282299907520676,3.161887712411063,3.254378818268657,3.4130499467414595,3.3797473075956583,3.3736473067200015,3.2236418739576713,3.3428990171234507,3.3164283310478213,2.96618452846833,3.1803078842636356,3.393653913635213,3.0662151407850464,3.29051809355046,3.390392055221411,2.9163144868678232,3.3075796547341154,3.2568285907493637,3.37366542302853,3.3008723838153244,3.117717340021628,3.2137799585853646,3.292768182574552,3.3752917419987867,3.3012122288952956,3.217814935479039,3.304783596303471,3.3424477035247606,3.389287084422823,3.28811881678542,3.299493099422273,3.1213978241499567,3.4114746857318683,3.0398567029249186,3.1833543823584636,3.278539118230727,3.2796943396390077,3.3707087161576244,3.2539400213738663,3.366153605085874,3.2717483197864774,3.3023355674756822,3.6357844664258274,3.1878967985452573,3.359676227453247,3.3455677472810184,3.4016825934960306,3.2220452122781635,3.4236509021945545,3.4115507035703425,3.3316997297194364,3.2677464832278655,3.326152279089351,3.083728099857354,3.305718109020216,3.301026404402723,3.2341145451271425,3.243321238851851,3.2370262005822177,3.266202677234005,3.2394975858046795,3.30092946525244,3.255174189404942,3.390740034568122,3.1937226415282423,3.4514095827447226,3.2616272136769067,3.1630689419045113,3.3192032151166146,3.363809090438944,3.164535930906508,3.4350237794909178,3.238583693367584,3.2573449246782076,3.309730733442246,3.426219637556254,3.4614945485990414,3.205556621277388,3.4573316320691365,3.2051785000880963,3.6303209563027883,3.27348804475587,3.5075867365405493,3.263707002108033,3.2912978981914605,3.2810964858049347,3.3813957834861568,3.2546660538687107,3.2581687928534486,3.2574101306621066
bitgert,2.4252580838394504,3.3397826224258083,2.4654714862656175,2.5571836889374597,2.84812872545666,2.5719815935242196,2.5311328620823526,2.448611401001835,2.531562808277299,2.5748149199305663,2.3768821487091287,2.7753194029795387,2.8581510981097886,2.4668929128628254,2.459109718513584,2.726288962492723,2.325223495859652,2.67102716092868,2.459658517011989,2.7830513897632017,2.497077569994816,2.5686481900159523,2.7844641371303656,2.562309252252556,2.7251943081269494,2.468559852716943,2.430679655482505,2.6847083311838587,2.679163786202411,2.538289145157073,2.510271596457166,2.3014873645859075,2.6469468962579024,2.7586851234124947,2.6555021200434763,2.573441093045458,2.944244714923738,2.601556704307959,2.6061359686523775,2.5680767022040953,2.3761221302856965,2.504936032615892,2.93757326957189,2.8944901156443876,2.944244714923738,2.7125463852127183,2.663713088537581,3.2303105685087425,0.0,2.7144895267986624,2.6489962908935083,2.3809661079199316,2.5465769139467436,2.647369439027948,3.049756112199881,2.623753861486083,2.8868627342776394,2.4541976184319556,2.643900293110465,2.705908101892162,2.7874439073249593,2.5253684656389686,2.704038653890198,2.4972746797769947,2.5620930921250085,2.8037068624767736,2.4792888986454598,2.465833224034589,2.47604622887067,2.617989121372025,2.628499430817323,2.596198913618075,2.582538088288335,2.4071102445593144,2.6953218588787142,2.4215621366447744,2.7203686717589313,2.489213454909861,2.6228702243861197,2.8934976527003746,2.692387131288681,2.591026339620282,2.3679053337804725,2.9644855365331018,2.426799430612162,2.434692044225618,2.845687930899805,2.4727812684745967,2.5900552550616913,2.498811995435519,2.6853454671270423,2.4867853337625188,2.3938077518700793,3.14068473829278,2.4542971138017315,2.8060956718573533,2.399232701783603,2.703628229963986,2.481661207304241,2.784425200460527,2.792000204767994,3.0062194861987392,2.4807127680439147,2.344135762014942,2.3854793244917363,2.536502602100976,2.770713057613177,2.4453664132401,2.46168930804517,2.3080909205639863,2.510821777490069,2.5087176621064713,2.4686183379644295,2.7914978320876576,2.413038561054106,2.285298974837089,2.7571596164660024,2.559752648711665,2.495206975523579,2.7148194801571446,2.4840196277860858,2.373057235254942,2.918642971948038,2.8596349187825374,2.766368760949861,2.582360241547184,2.5667328247689665,2.9311046533992844,2.458794291790234,2.8679278143235183,2.625055685351606,3.007265749911352,2.6221072418239837,2.883175843333683,2.5148334418375637,2.455861476352157,2.625364944082498,2.4924568399389373,2.3753934455574406,2.763421611979111,2.736533416271236
magic-internet-money,2.311770320731521,3.2910461491191656,2.414764767361387,2.5291162957436777,2.753350847050343,2.481690990099668,2.3450059829844867,2.2907599393177867,2.4895456940727168,2.6215300012829683,2.6456871612988504,3.0266576498402435,2.8358405598154595,2.4248913720724805,2.5492160184433645,2.738945610022356,2.4424191798133275,2.5575243088920723,2.5097946535760767,2.638433512217297,2.38765556926169,2.553733339303695,2.5851844336597263,2.7162549967996643,2.514718392226331,2.460794734214958,2.544070282355377,2.7473349449293396,2.5031757282649303,2.6104735337848872,2.31704546037258,2.274649976157498,2.3645971179368592,2.584636330190751,2.5545042945389804,2.3073400320380473,2.822305903304817,2.577540531941262,2.7267861245504506,2.456600226521244,2.3758095184840498,2.4291063517714133,2.908780060347524,2.5908377598115444,2.822305903304817,2.3456619373027454,2.502528585481289,3.1556225757024006,2.714489526798664,0.0,2.6887249154076285,2.328635769755733,2.4544223809666685,2.4514970592933056,2.953064501309845,2.4983132962037886,2.9023770971836464,2.429195452802409,2.6026801212742323,2.6193651069363124,2.4473057928426885,2.2973964717881334,2.744497039214458,2.3928522829448795,2.4368212850372264,2.780768134989478,2.5272920689082987,2.478816358830731,2.31688986617562,2.4865009790839165,2.573249173278412,2.486949055239335,2.4244154999768988,2.4801606574613424,2.626622999124016,2.652828404178592,2.571122551519691,2.308768280352979,2.7799164334565196,2.8451847230592837,2.6217928879423527,2.356938624246894,2.480923568486717,2.8762866534494815,2.634407185819173,2.2998669975636368,2.719597985042385,2.4637767987632153,2.678645324416523,2.432832539904592,2.538687471958688,2.4559977839143388,2.555951279737873,3.0067284719990193,2.5335405858789537,2.6354614545894655,2.629784550351663,2.5544031254074158,2.2800016059415804,2.902201282757872,2.485917384489753,2.7057196981123477,2.40455348188486,2.4594906326950503,2.5527299022763357,2.51351473500284,2.6979644990952423,2.3220764731398935,2.4646364320702276,2.3897683524332742,2.4976089229321192,2.423249848626503,2.468097977353593,2.3669129757728893,2.678392100909482,2.4163907205889896,2.634158193934727,2.467366544250596,2.253253444639954,2.6869715894473076,2.5522006479121053,2.3546506032000383,2.8049979334609114,2.281043310810749,2.7378990606762463,2.5364776685912953,2.440916492084105,2.717141919952508,2.3460406209297546,2.753297846916528,2.65249057618763,3.0498933624416917,2.5124664736102233,2.9037111375663445,2.527281017191166,2.3751809100989685,2.3969403910305207,2.4791992376208025,2.2731882615819075,2.550259076828201,2.444024069209789
